datetime,moteid,temperature,humidity,light,voltage
2004-03-02 21:02:25.589470,12.0,18.9594,32.7206,0.92,2.63964
2004-03-02 21:02:30.078483,20.0,21.5074,31.1374,34.04,2.67532
2004-03-02 21:03:57.122282,38.0,20.7528,29.4005,187.68,2.63964
2004-03-02 21:04:28.480957,16.0,20.694,30.5363,45.08,2.61639
2004-03-02 21:04:58.526745,19.0,21.8112,27.9011,143.52,2.66332
2004-03-02 21:05:25.947730,22.0,21.576,28.6877,90.16,2.67532
2004-03-02 21:06:57.608852,18.0,21.674,28.4735,187.68,2.48502
2004-03-02 21:07:26.323827,39.0,21.3702,30.2175,158.24,2.67532
2004-03-02 21:07:27.186782,17.0,21.3506,28.6877,93.84,2.56
2004-03-02 21:07:56.757822,17.0,21.3506,28.6877,93.84,2.56
2004-03-02 21:10:25.051782,29.0,21.5172,29.4005,187.68,2.67532
2004-03-02 21:10:27.465950,18.0,21.625,28.5449,187.68,2.48502
2004-03-02 21:11:59.114741,43.0,21.0762,28.2948,136.16,2.66332
2004-03-02 21:12:27.299182,51.0,20.8508,27.4709,158.24,2.65143
2004-03-02 21:12:27.745002,50.0,20.057,29.0088,93.84,2.65143
2004-03-02 21:13:29.396637,6.0,20.694,31.0314,12.88,2.61639
2004-03-02 21:13:55.180885,16.0,20.6352,30.3947,45.08,2.61639
2004-03-02 21:14:56.487372,20.0,21.3408,30.7486,34.04,2.67532
2004-03-02 21:17:29.232392,44.0,20.7136,29.1513,37.72,2.67532
2004-03-02 21:17:57.991324,44.0,20.6842,29.08,37.72,2.66332
2004-03-02 21:18:59.690516,40.0,21.0272,28.5806,143.52,2.66332
2004-03-02 21:19:24.479844,37.0,21.331,32.5452,195.04,2.67532
2004-03-02 21:19:25.719599,6.0,20.6646,30.9608,12.88,2.60491
2004-03-02 21:19:25.979488,3.0,20.8312,30.6779,35.88,2.67532
2004-03-02 21:20:54.884392,39.0,21.2918,29.9691,158.24,2.66332
2004-03-02 21:21:27.690826,43.0,20.9978,28.1159,136.16,2.67532
2004-03-02 21:21:28.165509,30.0,20.8312,31.3844,114.08,2.67532
2004-03-02 21:21:31.308344,9.0,20.2628,32.4751,1.38,2.7244
2004-03-02 21:22:00.066779,50.0,19.9884,29.08,93.84,2.65143
2004-03-02 21:25:28.006409,3.0,20.8214,30.6779,35.88,2.67532
2004-03-02 21:25:57.354724,50.0,19.959,29.08,93.84,2.65143
2004-03-02 21:29:24.663761,42.0,20.4,29.08,158.24,2.65143
2004-03-02 21:29:54.974775,29.0,21.3114,29.5784,180.32,2.66332
2004-03-02 21:30:54.684872,7.0,20.5568,30.9608,9.2,2.65143
2004-03-02 21:31:27.667977,36.0,20.8508,32.6855,79.12,2.65143
2004-03-02 21:31:55.415861,26.0,21.1154,31.0314,114.08,2.62796
2004-03-02 21:31:55.524960,20.0,21.2428,30.7486,34.04,2.67532
2004-03-02 21:32:54.942636,31.0,20.7528,31.3844,150.88,2.67532
2004-03-02 21:32:56.160859,21.0,21.6936,28.0801,136.16,2.66332
2004-03-02 21:33:28.790168,9.0,20.2236,32.4049,1.38,2.7244
2004-03-02 21:34:25.820422,16.0,20.4,30.5363,45.08,2.61639
2004-03-02 21:35:25.529788,18.0,21.3996,28.6163,187.68,2.48502
2004-03-02 21:35:30.450008,44.0,20.5078,29.1869,37.72,2.66332
2004-03-02 21:36:59.372182,20.0,21.1742,30.8194,34.04,2.67532
2004-03-02 21:39:27.994575,53.0,18.979,30.9608,10.12,2.63964
2004-03-02 21:39:30.212541,50.0,19.7826,29.2581,93.84,2.65143
2004-03-02 21:39:55.476486,20.0,21.1252,30.7486,34.04,2.67532
2004-03-02 21:40:59.752724,49.0,20.2628,27.9011,128.8,2.65143
2004-03-02 21:41:25.204513,22.0,21.282,28.6163,90.16,2.67532
2004-03-02 21:41:55.077402,42.0,20.2824,29.1157,158.24,2.65143
2004-03-02 21:42:28.338593,11.0,19.0476,34.4317,2.3,2.53812
2004-03-02 21:42:58.919049,10.0,20.1942,32.5803,7.36,2.63964
2004-03-02 21:43:28.118340,25.0,21.1252,29.7561,86.48,2.66332
2004-03-02 21:45:26.955409,42.0,20.2432,29.1157,158.24,2.65143
2004-03-02 21:45:54.732228,31.0,20.6744,31.208,150.88,2.66332
2004-03-02 21:46:59.209704,21.0,21.576,28.0443,136.16,2.66332
2004-03-02 21:48:24.443575,2.0,20.9096,31.5254,104.88,2.63964
2004-03-02 21:48:25.950833,16.0,20.2824,30.7133,45.08,2.61639
2004-03-02 21:49:59.037092,12.0,18.6164,33.2108,0.92,2.63964
2004-03-02 21:49:59.797912,27.0,21.4486,29.1869,79.12,2.67532
2004-03-02 21:50:29.544996,50.0,19.6944,29.4361,93.84,2.65143
2004-03-02 21:50:58.856041,9.0,20.1354,32.5102,1.38,2.7244
2004-03-02 21:51:25.487176,9.0,20.1354,32.5102,1.38,2.7244
2004-03-02 21:51:58.881716,8.0,19.9198,31.8072,1.38,2.67532
2004-03-02 21:52:58.446563,2.0,20.841,31.7368,104.88,2.63964
2004-03-02 21:53:56.238076,16.0,20.2432,30.8547,45.08,2.61639
2004-03-02 21:53:57.852228,20.0,20.9488,30.9608,34.04,2.67532
2004-03-02 21:53:59.712244,42.0,20.1746,29.1869,158.24,2.65143
2004-03-02 21:56:54.821422,17.0,20.939,28.8305,90.16,2.57108
2004-03-02 21:57:58.953243,25.0,20.9292,29.8626,86.48,2.66332
2004-03-02 22:00:27.768840,26.0,20.89,30.8194,114.08,2.62796
2004-03-02 22:00:57.706486,43.0,20.694,28.1875,136.16,2.65143
2004-03-02 22:01:28.547569,42.0,20.0864,29.3293,158.24,2.65143
2004-03-02 22:01:55.936421,54.0,18.146,32.6505,0.92,2.62796
2004-03-02 22:03:24.641133,38.0,20.2334,29.1869,187.68,2.62796
2004-03-02 22:03:54.481545,27.0,21.331,29.3293,79.12,2.67532
2004-03-02 22:06:25.507697,4.0,20.7528,31.2433,60.72,2.63964
2004-03-02 22:06:55.121552,21.0,21.38,28.2232,136.16,2.66332
2004-03-02 22:06:58.000539,19.0,21.2428,28.1517,143.52,2.66332
2004-03-02 22:08:24.739561,9.0,19.9982,32.5102,1.38,2.7244
2004-03-02 22:09:25.305372,39.0,20.9292,29.4717,158.24,2.66332
2004-03-02 22:10:24.539794,44.0,20.1648,29.6139,37.72,2.65143
2004-03-02 22:10:56.541086,9.0,19.9884,32.5803,1.38,2.7244
2004-03-02 22:10:58.132183,18.0,21.1056,28.7948,180.32,2.47467
2004-03-02 22:12:28.226014,8.0,19.812,31.8072,1.38,2.67532
2004-03-02 22:13:28.523235,19.0,21.2232,28.2232,143.52,2.66332
2004-03-02 22:14:25.970580,12.0,18.4596,33.2108,0.92,2.63964
2004-03-02 22:14:25.974841,53.0,18.636,31.7368,9.2,2.63964
2004-03-02 22:14:54.996088,43.0,20.5764,28.3305,136.16,2.65143
2004-03-02 22:14:55.258036,23.0,21.625,28.0443,235.52,2.66332
2004-03-02 22:15:27.191148,18.0,21.086,28.7591,180.32,2.47467
2004-03-02 22:17:55.457732,36.0,20.596,32.5803,75.44,2.65143
2004-03-02 22:18:55.146831,10.0,20.057,32.6154,7.36,2.63964
2004-03-02 22:19:25.060602,34.0,20.0472,31.3491,60.72,2.65143
2004-03-02 22:19:25.148366,29.0,20.9292,29.5072,180.32,2.65143
2004-03-02 22:19:27.339490,19.0,21.2134,28.1875,143.52,2.66332
2004-03-02 22:20:57.951151,6.0,20.3902,30.8547,12.88,2.60491
2004-03-02 22:22:55.594592,53.0,18.587,31.7016,9.2,2.63964
2004-03-02 22:24:25.459529,29.0,20.89,29.6139,180.32,2.66332
2004-03-02 22:24:26.444653,42.0,19.8904,29.5784,158.24,2.65143
2004-03-02 22:27:25.584557,35.0,20.8802,32.2293,172.96,2.60491
2004-03-02 22:27:26.420783,27.0,21.1644,29.3649,79.12,2.67532
2004-03-02 22:32:29.372441,18.0,20.9782,28.8305,180.32,2.47467
2004-03-02 22:32:56.382018,25.0,20.596,30.0401,86.48,2.66332
2004-03-02 22:32:58.772142,11.0,18.7634,34.4664,7.36,2.53812
2004-03-02 22:33:24.626574,37.0,20.89,32.5102,195.04,2.66332
2004-03-02 22:35:54.617704,30.0,20.1452,31.4197,114.08,2.66332
2004-03-02 22:35:57.520258,23.0,21.4584,28.1159,250.24,2.65143
2004-03-02 22:38:25.483314,21.0,21.1448,28.3305,136.16,2.65143
2004-03-02 22:39:54.500249,16.0,19.9002,31.0314,45.08,2.60491
2004-03-02 22:40:29.532424,17.0,20.6156,28.9731,90.16,2.54901
2004-03-02 22:41:00.726443,9.0,19.8806,32.3698,1.38,2.7244
2004-03-02 22:41:24.549411,40.0,20.4392,28.7591,143.52,2.65143
2004-03-02 22:42:26.504098,37.0,20.8508,32.5452,195.04,2.66332
2004-03-02 22:42:57.401529,7.0,20.2236,30.6779,9.2,2.65143
2004-03-02 22:43:58.094669,37.0,20.8508,32.3698,195.04,2.67532
2004-03-02 22:44:01.803636,43.0,20.3804,28.3305,136.16,2.65143
2004-03-02 22:44:24.655732,31.0,20.2236,31.3139,150.88,2.66332
2004-03-02 22:44:55.486647,38.0,19.9688,29.4005,187.68,2.62796
2004-03-02 22:44:57.952044,22.0,20.7626,28.7591,90.16,2.66332
2004-03-02 22:45:26.547708,14.0,20.0374,30.182,93.84,2.67532
2004-03-02 22:46:59.590895,16.0,19.8904,31.0314,45.08,2.60491
2004-03-02 22:47:25.847593,2.0,20.596,31.5959,104.88,2.63964
2004-03-02 22:47:55.704916,45.0,20.204,27.8653,101.2,2.65143
2004-03-02 22:48:00.887733,17.0,20.5568,28.9731,90.16,2.54901
2004-03-02 22:49:55.046899,16.0,19.8512,30.8901,45.08,2.60491
2004-03-02 22:49:58.262183,13.0,18.832,32.6855,3.68,2.62796
2004-03-02 22:50:00.337051,19.0,20.9096,28.259,143.52,2.65143
2004-03-02 22:50:54.960942,1.0,20.3216,30.2529,39.56,2.65143
2004-03-02 22:51:55.641003,41.0,20.1452,28.652,128.8,2.65143
2004-03-02 22:52:24.763275,31.0,20.1746,31.3844,150.88,2.66332
2004-03-02 22:53:27.744723,49.0,19.6258,28.5449,128.8,2.63964
2004-03-02 22:54:29.926273,53.0,18.2244,32.0183,9.2,2.62796
2004-03-02 22:55:00.847352,46.0,20.1648,28.5092,86.48,2.48502
2004-03-02 22:55:25.478325,30.0,19.9394,31.5959,114.08,2.65143
2004-03-02 22:55:55.614959,8.0,19.616,31.7368,1.38,2.65143
2004-03-02 22:58:24.611041,18.0,20.7724,28.7591,180.32,2.47467
2004-03-02 22:59:26.831358,52.0,19.5768,29.2581,57.04,2.62796
2004-03-02 22:59:56.578065,33.0,20.3804,29.5428,97.52,2.67532
2004-03-02 23:00:24.486815,14.0,19.9688,30.1111,90.16,2.67532
2004-03-02 23:00:54.702791,19.0,20.8312,28.3305,143.52,2.65143
2004-03-02 23:00:58.079559,25.0,20.3804,30.1111,86.48,2.65143
2004-03-02 23:01:56.104530,53.0,18.2146,32.0183,9.2,2.62796
2004-03-02 23:02:27.525404,54.0,17.5972,33.1759,0.46,2.61639
2004-03-02 23:02:57.275835,22.0,20.596,28.9018,90.16,2.65143
2004-03-02 23:03:26.331152,43.0,20.2334,28.402,136.16,2.65143
2004-03-02 23:04:24.916599,43.0,20.2334,28.402,136.16,2.65143
2004-03-02 23:05:58.783552,33.0,20.3216,29.6139,97.52,2.67532
2004-03-02 23:06:30.010887,8.0,19.5572,31.6312,1.38,2.65143
2004-03-02 23:06:57.911839,3.0,20.3608,30.6779,35.88,2.65143
2004-03-02 23:07:28.554721,22.0,20.547,28.9375,90.16,2.65143
2004-03-02 23:07:54.656908,54.0,17.5384,33.2808,0.92,2.62796
2004-03-02 23:08:55.538109,46.0,20.057,28.5806,86.48,2.48502
2004-03-02 23:08:58.989282,45.0,20.0276,27.9727,101.2,2.65143
2004-03-02 23:09:28.253112,53.0,18.1068,32.159,9.2,2.62796
2004-03-02 23:10:27.233516,19.0,20.7528,28.259,143.52,2.65143
2004-03-02 23:12:29.747241,46.0,20.0178,28.6163,86.48,2.49546
2004-03-02 23:13:25.373013,27.0,20.8312,29.4005,79.12,2.67532
2004-03-02 23:13:25.621654,12.0,18.0774,33.2458,97.52,2.62796
2004-03-02 23:16:28.282516,44.0,19.6454,29.8981,37.72,2.65143
2004-03-02 23:17:26.276432,10.0,19.8218,32.5102,30.36,2.63964
2004-03-02 23:17:29.259082,8.0,19.518,31.7368,1.84,2.65143
2004-03-02 23:17:55.483720,10.0,19.8022,32.5102,30.36,2.63964
2004-03-02 23:18:28.365436,38.0,19.7728,29.4717,187.68,2.61639
2004-03-02 23:19:27.237440,19.0,20.7234,28.2948,143.52,2.65143
2004-03-02 23:19:54.707173,54.0,17.4404,33.4905,0.92,2.61639
2004-03-02 23:20:27.493846,26.0,20.1648,31.3491,114.08,2.62796
2004-03-02 23:21:25.181027,36.0,20.302,32.1238,75.44,2.65143
2004-03-02 23:22:57.890557,54.0,17.4208,33.4206,0.92,2.61639
2004-03-02 23:22:58.375956,12.0,18.2832,33.0009,101.2,2.63964
2004-03-02 23:24:55.176452,2.0,20.4196,31.4902,108.56,2.63964
2004-03-02 23:24:59.737121,45.0,19.9198,28.1159,101.2,2.65143
2004-03-02 23:25:29.239811,18.0,20.6254,28.7591,180.32,2.47467
2004-03-02 23:26:28.591498,43.0,20.0962,28.4735,136.16,2.65143
2004-03-02 23:26:59.122889,53.0,17.9402,32.2644,9.2,2.62796
2004-03-02 23:27:55.294809,44.0,19.5376,30.0401,37.72,2.65143
2004-03-02 23:27:55.607533,49.0,19.3514,28.8305,128.8,2.63964
2004-03-02 23:28:25.104239,31.0,19.9688,31.3844,150.88,2.65143
2004-03-02 23:28:55.637701,2.0,20.4,31.5254,108.56,2.63964
2004-03-02 23:29:25.965850,53.0,17.9598,32.2293,9.2,2.62796
2004-03-02 23:29:27.747976,16.0,19.5474,30.9608,43.24,2.60491
2004-03-02 23:29:55.111359,30.0,19.7238,31.6312,114.08,2.65143
2004-03-02 23:33:00.568432,38.0,19.8708,29.3293,187.68,2.62796
2004-03-02 23:33:55.417184,50.0,18.7928,30.2529,90.16,2.63964
2004-03-02 23:34:25.087361,26.0,20.0178,31.4549,114.08,2.62796
2004-03-02 23:34:27.038209,23.0,21.0272,28.0443,235.52,2.65143
2004-03-02 23:34:30.168475,18.0,20.5666,28.8305,180.32,2.47467
2004-03-02 23:34:30.174007,47.0,19.9198,29.1869,655.04,2.65143
2004-03-02 23:34:59.351179,16.0,19.4984,31.1021,43.24,2.60491
2004-03-02 23:36:25.990410,38.0,19.7532,29.7561,187.68,2.62796
2004-03-02 23:38:28.064142,16.0,19.518,31.1021,43.24,2.60491
2004-03-02 23:39:28.520705,21.0,20.7136,28.3305,136.16,2.65143
2004-03-02 23:41:26.030701,1.0,20.1256,30.2175,41.4,2.65143
2004-03-02 23:41:57.705502,1.0,20.1158,30.3238,41.4,2.65143
2004-03-02 23:45:25.237346,35.0,20.4686,32.159,172.96,2.59354
2004-03-02 23:45:28.540852,10.0,19.7826,32.159,30.36,2.65143
2004-03-02 23:46:55.705213,34.0,19.616,31.5254,60.72,2.65143
2004-03-02 23:47:25.543005,41.0,19.8316,28.7234,128.8,2.63964
2004-03-02 23:47:25.810205,34.0,19.6258,31.3139,60.72,2.63964
2004-03-02 23:47:55.462821,23.0,20.988,28.259,250.24,2.65143
2004-03-02 23:48:27.507006,21.0,20.6842,28.259,136.16,2.65143
2004-03-02 23:48:28.548591,43.0,19.9884,28.402,136.16,2.65143
2004-03-02 23:49:26.583892,8.0,19.4396,31.4197,1.38,2.65143
2004-03-02 23:50:01.622808,16.0,19.5082,30.9961,43.24,2.60491
2004-03-02 23:51:26.192997,40.0,20.1158,29.1157,143.52,2.65143
2004-03-02 23:53:55.352653,29.0,20.3216,29.6139,180.32,2.66332
2004-03-02 23:56:24.882967,3.0,20.2138,30.4655,35.88,2.65143
2004-03-02 23:56:25.440000,43.0,19.9688,28.4735,136.16,2.65143
2004-03-02 23:58:28.986161,21.0,20.6548,28.259,136.16,2.65143
2004-03-03 00:00:55.839246,1.0,20.0668,29.9691,41.4,2.65143
2004-03-03 00:02:29.945926,8.0,19.4102,31.4549,1.38,2.65143
2004-03-03 00:02:59.132791,52.0,19.2436,29.1869,57.04,2.61639
2004-03-03 00:03:26.019260,9.0,19.6258,32.0183,1.84,2.7244
2004-03-03 00:03:55.016069,35.0,20.4,31.948,172.96,2.59354
2004-03-03 00:04:31.454472,18.0,20.4588,28.652,180.32,2.47467
2004-03-03 00:05:31.581918,4.0,20.3118,30.9608,60.72,2.62796
2004-03-03 00:08:25.510531,50.0,18.6752,30.0046,90.16,2.63964
2004-03-03 00:09:25.265696,4.0,20.302,30.8901,60.72,2.63964
2004-03-03 00:09:25.672697,6.0,20.0472,30.4655,12.88,2.60491
2004-03-03 00:09:27.716064,43.0,19.91,28.402,136.16,2.65143
2004-03-03 00:10:30.580946,35.0,20.3804,31.9128,172.96,2.60491
2004-03-03 00:10:58.118339,13.0,18.6948,32.2293,3.68,2.61639
2004-03-03 00:11:56.438026,38.0,19.6944,29.0444,187.68,2.62796
2004-03-03 00:12:55.507222,12.0,18.2538,32.6505,0.92,2.61639
2004-03-03 00:13:00.433285,45.0,19.6944,27.9011,101.2,2.65143
2004-03-03 00:13:25.596106,31.0,19.7728,31.2786,150.88,2.65143
2004-03-03 00:14:24.808480,8.0,19.3612,31.2433,1.38,2.63964
2004-03-03 00:14:26.150184,9.0,19.616,31.8776,1.38,2.71196
2004-03-03 00:14:56.084304,39.0,20.3706,29.3293,158.24,2.65143
2004-03-03 00:16:00.387563,42.0,19.1064,29.7561,158.24,2.63964
2004-03-03 00:17:24.594069,50.0,18.6752,30.0401,90.16,2.63964
2004-03-03 00:17:24.720172,6.0,19.9884,30.5363,12.88,2.60491
2004-03-03 00:17:30.194423,46.0,19.7042,28.5449,86.48,2.45421
2004-03-03 00:17:58.604592,53.0,17.9108,31.8072,9.2,2.62796
2004-03-03 00:18:24.898267,1.0,19.9884,29.9691,39.56,2.65143
2004-03-03 00:20:57.401023,54.0,17.3816,33.2108,0.46,2.61639
2004-03-03 00:22:27.149561,4.0,20.2628,30.8901,60.72,2.62796
2004-03-03 00:27:58.057992,11.0,18.6262,33.6302,2.3,2.53812
2004-03-03 00:29:26.633848,42.0,19.0182,29.8626,158.24,2.63964
2004-03-03 00:29:28.040701,8.0,19.322,31.2786,0.92,2.65143
2004-03-03 00:32:25.702528,25.0,19.9002,29.8271,86.48,2.65143
2004-03-03 00:32:26.409968,24.0,20.3216,28.4735,143.52,2.66332
2004-03-03 00:32:27.256202,17.0,20.0864,28.8305,90.16,2.56
2004-03-03 00:32:58.358211,41.0,19.6454,28.8305,128.8,2.63964
2004-03-03 00:32:58.806899,20.0,19.7434,30.5363,35.88,2.65143
2004-03-03 00:34:54.600667,16.0,19.3514,30.8194,45.08,2.60491
2004-03-03 00:35:26.018944,46.0,19.6258,28.6163,86.48,2.45421
2004-03-03 00:35:55.737133,34.0,19.42,30.8901,60.72,2.63964
2004-03-03 00:35:58.361761,42.0,18.9888,29.8981,158.24,2.63964
2004-03-03 00:36:25.651378,9.0,19.4984,31.948,1.38,2.71196
2004-03-03 00:36:25.985361,12.0,17.9696,33.0009,0.92,2.61639
2004-03-03 00:36:59.296388,17.0,20.0668,28.8305,90.16,2.56
2004-03-03 00:37:25.451126,31.0,19.6748,31.1727,150.88,2.65143
2004-03-03 00:40:26.095283,12.0,17.95,32.7907,0.92,2.62796
2004-03-03 00:41:54.816474,35.0,20.2334,31.3844,172.96,2.59354
2004-03-03 00:42:25.336530,12.0,17.95,32.6154,79.12,2.62796
2004-03-03 00:42:30.857361,44.0,19.1848,30.0046,37.72,2.63964
2004-03-03 00:44:27.565707,44.0,19.1848,29.9691,37.72,2.65143
2004-03-03 00:45:25.468109,24.0,20.253,28.6877,143.52,2.66332
2004-03-03 00:45:28.723884,49.0,19.0084,28.7591,128.8,2.62796
2004-03-03 00:46:56.093190,50.0,18.5674,30.0401,90.16,2.62796
2004-03-03 00:47:24.759775,40.0,19.8512,29.1157,136.16,2.65143
2004-03-03 00:50:25.797409,38.0,19.518,29.0444,187.68,2.61639
2004-03-03 00:50:31.025005,42.0,18.93,29.8981,158.24,2.65143
2004-03-03 00:52:00.783137,9.0,19.42,31.8776,1.38,2.71196
2004-03-03 00:52:55.711114,30.0,19.322,31.5254,114.08,2.65143
2004-03-03 00:52:56.607295,54.0,17.2052,33.0009,0.46,2.61639
2004-03-03 00:52:56.769123,18.0,20.253,28.6163,180.32,2.4644
2004-03-03 00:52:57.104211,47.0,19.5474,29.08,655.04,2.65143
2004-03-03 00:54:55.248267,38.0,19.4984,29.0444,187.68,2.62796
2004-03-03 00:54:55.702755,36.0,19.9492,31.8072,75.44,2.63964
2004-03-03 00:55:58.004875,50.0,18.5086,30.0046,90.16,2.63964
2004-03-03 00:56:26.016331,22.0,20.008,28.4735,90.16,2.66332
2004-03-03 00:56:57.127365,46.0,19.5278,28.5449,86.48,2.45421
2004-03-03 00:57:25.687139,20.0,19.6454,30.4655,35.88,2.65143
2004-03-03 00:57:28.773656,19.0,20.2628,28.0801,143.52,2.63964
2004-03-03 00:57:30.061237,13.0,18.5184,32.0887,121.44,2.61639
2004-03-03 00:58:25.986509,13.0,18.5184,32.4049,121.44,2.61639
2004-03-03 00:58:55.225768,32.0,19.2828,30.4655,108.56,2.65143
2004-03-03 00:59:26.715337,21.0,20.4098,28.1517,136.16,2.65143
2004-03-03 00:59:28.802503,38.0,19.3808,29.2581,187.68,2.61639
2004-03-03 00:59:57.337201,34.0,19.273,31.1021,60.72,2.65143
2004-03-03 01:00:25.323127,10.0,19.5082,32.1238,26.68,2.63964
2004-03-03 01:02:00.049824,51.0,19.273,28.402,150.88,2.65143
2004-03-03 01:02:27.638497,6.0,19.8806,30.5363,14.72,2.59354
2004-03-03 01:02:28.453856,17.0,19.9296,28.7591,90.16,2.56
2004-03-03 01:04:25.325706,25.0,19.812,29.9691,86.48,2.65143
2004-03-03 01:04:26.968614,7.0,19.7728,30.3238,12.88,2.65143
2004-03-03 01:04:31.510034,17.0,19.8904,28.7591,86.48,2.54901
2004-03-03 01:04:55.559020,52.0,19.028,28.9731,57.04,2.61639
2004-03-03 01:05:58.819517,53.0,17.6756,31.7368,9.2,2.61639
2004-03-03 01:06:24.893820,25.0,19.8414,29.7205,86.48,2.65143
2004-03-03 01:06:30.739956,24.0,20.1648,28.5806,143.52,2.66332
2004-03-03 01:06:54.914054,32.0,19.2632,30.7486,108.56,2.63964
2004-03-03 01:08:25.966475,18.0,20.2236,28.5449,180.32,2.4644
2004-03-03 01:09:27.192988,35.0,20.106,31.4549,172.96,2.59354
2004-03-03 01:11:58.136777,38.0,19.4984,29.1869,187.68,2.61639
2004-03-03 01:12:29.829250,11.0,19.0476,32.44,861.12,2.62796
2004-03-03 01:12:58.410220,4.0,20.106,30.6779,60.72,2.62796
2004-03-03 01:14:28.246990,10.0,19.469,31.8424,28.52,2.63964
2004-03-03 01:15:28.568354,52.0,19.0182,29.0444,57.04,2.61639
2004-03-03 01:15:55.673448,39.0,20.106,29.3293,158.24,2.65143
2004-03-03 01:15:56.082067,43.0,19.6356,28.402,136.16,2.65143
2004-03-03 01:16:55.731121,18.0,20.1452,28.5449,180.32,2.47467
2004-03-03 01:17:25.296211,37.0,20.2628,31.8424,195.04,2.65143
2004-03-03 01:17:25.369359,48.0,19.3416,28.7591,108.56,2.65143
2004-03-03 01:17:25.807189,35.0,20.0864,31.8072,172.96,2.58226
2004-03-03 01:17:31.222571,14.0,19.371,29.7561,93.84,2.67532
2004-03-03 01:19:55.878492,34.0,19.1848,31.2433,60.72,2.63964
2004-03-03 01:20:56.346578,18.0,20.106,28.4377,180.32,2.4644
2004-03-03 01:21:29.573614,53.0,17.5776,32.0535,9.2,2.61639
2004-03-03 01:22:54.979896,33.0,19.8414,29.8271,97.52,2.65143
2004-03-03 01:22:59.365839,52.0,18.9888,29.1157,57.04,2.61639
2004-03-03 01:23:55.082783,14.0,19.322,29.685,93.84,2.66332
2004-03-03 01:23:55.180286,44.0,18.9986,29.8626,35.88,2.63964
2004-03-03 01:24:25.898568,38.0,19.3514,29.4005,187.68,2.61639
2004-03-03 01:25:55.124884,26.0,19.518,31.3844,108.56,2.60491
2004-03-03 01:27:25.767746,16.0,18.9006,30.7486,0.92,2.59354
2004-03-03 01:27:56.853719,41.0,19.3416,28.7948,0.46,2.63964
2004-03-03 01:28:56.395710,8.0,19.1456,31.1021,0.46,2.65143
2004-03-03 01:29:25.361601,16.0,18.8222,30.9608,0.92,2.59354
2004-03-03 01:29:26.980015,9.0,19.3808,31.6664,0.46,2.71196
2004-03-03 01:30:26.601625,16.0,18.7732,30.9254,0.92,2.59354
2004-03-03 01:30:26.678278,44.0,18.93,30.0046,0.46,2.63964
2004-03-03 01:30:57.972982,4.0,20.0472,30.6779,4.6,2.62796
2004-03-03 01:30:59.669430,43.0,19.469,28.4735,0.46,2.65143
2004-03-03 01:31:29.686473,37.0,20.0766,31.5959,0.46,2.65143
2004-03-03 01:31:54.850951,24.0,19.6748,29.0088,0.92,2.66332
2004-03-03 01:32:56.361355,20.0,19.4396,30.3238,0.92,2.65143
2004-03-03 01:35:25.286136,17.0,19.6356,28.6877,0.46,2.54901
2004-03-03 01:35:25.817736,25.0,19.5376,29.8981,0.46,2.65143
2004-03-03 01:35:54.889610,21.0,19.9688,28.259,3.68,2.65143
2004-03-03 01:36:25.009383,35.0,19.8316,31.6664,0.92,2.59354
2004-03-03 01:36:28.428371,33.0,19.5768,30.2884,0.92,2.66332
2004-03-03 01:36:54.895327,21.0,19.9394,28.2232,3.68,2.65143
2004-03-03 01:37:27.200439,17.0,19.6062,28.6877,0.46,2.54901
2004-03-03 01:38:54.869848,44.0,18.8418,29.8981,0.46,2.63964
2004-03-03 01:39:27.254625,44.0,18.832,29.8271,0.46,2.63964
2004-03-03 01:40:25.332267,16.0,18.146,31.8424,0.92,2.58226
2004-03-03 01:40:57.392721,20.0,19.2926,30.3947,0.92,2.65143
2004-03-03 01:41:25.564884,29.0,19.5572,29.8271,0.46,2.65143
2004-03-03 01:42:27.194700,39.0,19.7924,29.685,3.22,2.65143
2004-03-03 01:42:54.880026,13.0,18.2048,32.5452,0.46,2.60491
2004-03-03 01:44:58.125828,9.0,19.273,31.7368,0.46,2.71196
2004-03-03 01:45:25.017524,3.0,19.861,29.9691,2.76,2.65143
2004-03-03 01:45:25.659669,6.0,19.6748,30.2529,8.28,2.59354
2004-03-03 01:47:29.640145,17.0,19.4396,28.8305,0.46,2.53812
2004-03-03 01:47:55.419884,34.0,18.7634,31.1727,0.46,2.63964
2004-03-03 01:47:58.094405,48.0,18.9398,28.7591,0.46,2.65143
2004-03-03 01:48:56.943993,16.0,17.8912,32.0183,0.92,2.58226
2004-03-03 01:50:55.109989,36.0,19.4396,31.5254,0.46,2.63964
2004-03-03 01:51:29.114668,50.0,17.5384,30.7486,0.46,2.62796
2004-03-03 01:51:58.890231,45.0,19.028,27.8294,0.46,2.63964
2004-03-03 01:52:24.913015,53.0,17.1072,32.0887,0.46,2.60491
2004-03-03 01:52:31.174090,16.0,17.901,32.0535,0.92,2.58226
2004-03-03 01:53:01.042349,50.0,17.4992,30.8194,0.46,2.62796
2004-03-03 01:54:25.491126,11.0,18.1754,33.3507,0.46,2.54901
2004-03-03 01:58:28.363530,40.0,19.3024,28.8305,0.46,2.65143
2004-03-03 01:59:58.586730,53.0,17.0288,31.948,0.46,2.61639
2004-03-03 02:00:00.986675,20.0,19.077,30.5363,0.92,2.65143
2004-03-03 02:00:25.245047,6.0,19.5376,30.182,1.84,2.60491
